username,url,view1,view2,view3,view4,view5,view6,view7,view8,view9,view10
unionstarrecords,https://www.tiktok.com/@unionstarrecords,1700000,845600,233600,176,230,200,80,190,313,2713
memes_sound_box,https://www.tiktok.com/@memes_sound_box,10900,55800,1200000,304300,325700,434600,388600,306400,1600000,502300
_.plap._,https://www.tiktok.com/@_.plap._,3600000,13200,400,660,91200,388,630,1032,766,566
tyrone1587,https://www.tiktok.com/@tyrone1587,300,162,184,172,178,0,0,0,0,0
gys.english,https://www.tiktok.com/@gys.english,381300,503700,310500,303,2533,412,1424,1417,39600,2839
m__gaith,https://www.tiktok.com/@m__gaith,3700000,15800000,4400000,2333,42000,33700,64800,43200,670100,60600
ghostc.4,https://www.tiktok.com/@ghostc.4,104600,6194,177400,69900,31900,296500,238700,48300,206400,215300
teodomani,https://www.tiktok.com/@teodomani,574,603,491,525,7401,486,544,918,2079,379
restpass,https://www.tiktok.com/@restpass,345,977,872,1936,1787,1424,1999,1062,950,28600
pooh5_5,https://www.tiktok.com/@pooh5_5,113400,209000,60400,4790,440,280,1387,339,873,275
gabriel.setro.music,https://www.tiktok.com/@gabriel.setro.music,6500000,7400000,6200000,719,966,2362,2108,6263,4631,259200
polynploy,https://www.tiktok.com/@polynploy,1800000,2400000,5100000,3973,4465,5946,6300000,605600,12200,78900
jadenguyenn,https://www.tiktok.com/@jadenguyenn,22000,63600,168800,869,1750,1688,6090,2698,2276,1572
_tiranoo,https://www.tiktok.com/@_tiranoo,25100,53400,8350,1106,972,943,1058,1032,1042,1112
english.kris.tina,https://www.tiktok.com/@english.kris.tina,22500000,18800,84700,18200,26100,44700,25500,50100,101500,24900
disinfecteb,https://www.tiktok.com/@disinfecteb,153,173,132,85,1125,262,134,1346,1420,110
kellykimkim7,https://www.tiktok.com/@kellykimkim7,56300,255700,163600,65800,771800,910600,419100,370700,434000,1100000
sxxhiori,https://www.tiktok.com/@sxxhiori,162200,1100000,1000000,19500,242500,15900,32600,8602,280900,6793
sepa_affiliates101,https://www.tiktok.com/@sepa_affiliates101,46700,12700,1200000,179,257,288,217,560,224,623
fatimahhalilintar,https://www.tiktok.com/@fatimahhalilintar,68100,98400,56700,37500,223800,177400,156600,954400,1900000,1600000
somi_official_,https://www.tiktok.com/@somi_official_,771500,202500,1900000,2500000,1300000,621700,783100,7800000,670800,419200
notjamezs,https://www.tiktok.com/@notjamezs,243700,345900,286500,0,205200,663700,82900,0,0,0
arlantaciouspvp,https://www.tiktok.com/@arlantaciouspvp,66800000,22000000,24500000,3800000,0,1300000,8700000,769800,3600000,6300000
eevee.bork,https://www.tiktok.com/@eevee.bork,2500000,2400000,1800000,4619,4841,164000,5214,28800,10900,5617
brud192,https://www.tiktok.com/@brud192,267,276,498,379,305,33,222,42,38,240
sevvaltalun,https://www.tiktok.com/@sevvaltalun,5400000,8367,929,3217,3149,4596,7710,6731,6369,5199
irisloveunicorns,https://www.tiktok.com/@irisloveunicorns,79500,50800,75300,172800,151400,43600,75500,117900,13900,30300
otizimkulubu,https://www.tiktok.com/@otizimkulubu,5000000,3400000,1500000,2230,1644,6890,1751,7508,3122,259500
epicgamergrandma4,https://www.tiktok.com/@epicgamergrandma4,6300000,2000000,35600000,1600000,1900000,8900000,1400000,1600000,1100000,632300
the.blue.eagle,https://www.tiktok.com/@the.blue.eagle,30600000,29900000,23300000,7438,91800,73500,1600000,1300000,195900,133300
kamguyza_th,https://www.tiktok.com/@kamguyza_th,5300000,693000,95400,389000,786600,122400,52300,835800,119500,586300
itsdondada,https://www.tiktok.com/@itsdondada,11100000,10200000,9400000,83500,350100,2100000,7230,183800,235200,15500
a.duchackq,https://www.tiktok.com/@a.duchackq,521,634,798,756,1564,3122,1061,2022,8000000,0
_ukdav_,https://www.tiktok.com/@_ukdav_,32200,15900,16600,90800,47900,34100,53900,34700,97500,123600
khaby.lame,https://www.tiktok.com/@khaby.lame,10300000,12000000,4400000,7500000,3800000,9700000,10900000,11800000,5000000,16100000
bahoang7891,https://www.tiktok.com/@bahoang7891,58000,1600000,236600,864,1574,7765,1341,836,952,647
leoz_bruh,https://www.tiktok.com/@leoz_bruh,2900000,1600000,759400,512300,0,0,0,0,0,0
kylact,https://www.tiktok.com/@kylact,56100000,30200000,107200000,480500,115000,337100,93200,292500,167000,373700
nicolyricss,https://www.tiktok.com/@nicolyricss,9900000,10500000,25900,474200,67100,289400,76400,176700,203400,1000000
khatienganh,https://www.tiktok.com/@khatienganh,57300,1000000,3900000,4998,35400,17300,46600,119000,245200,256000
ruoyu.lingxue_c,https://www.tiktok.com/@ruoyu.lingxue_c,210800,1200000,2600000,498,536,916300,1707,2910,8121,1687
rnsyh2,https://www.tiktok.com/@rnsyh2,1914,1943,483,23400,822,1491,1236,1147,1252,1748
yusufemrakbyk,https://www.tiktok.com/@yusufemrakbyk,10100000,8500000,6900000,10000,2570,23700,14300,3236,10300,10900
cherry_ch4n1,https://www.tiktok.com/@cherry_ch4n1,1000,33500,2646,851600,476500,104100,612800,10500,7361,6417
kampunginggrism,https://www.tiktok.com/@kampunginggrism,40700,9400000,4000000,6566,2261,3243,6256,1989,1590,13600
bikebruh,https://www.tiktok.com/@bikebruh,31900,142200,55900,326400,313600,1700000,383600,12100,55500,360900
cvsh.eilish,https://www.tiktok.com/@cvsh.eilish,5385,6069,917,2158,4393,5442,18800,55700,5688,898
vertx.ae,https://www.tiktok.com/@vertx.ae,154400000,79500000,122300000,14500000,26100000,1200000,3600000,444200,402700,440500
avantgardebabe,https://www.tiktok.com/@avantgardebabe,6100000,4300000,2300000,5396,26900,11600,6467,19000,23200,26300
football.edits2450,https://www.tiktok.com/@football.edits2450,50900,169600,2825,2051,2058,2426,366,2268,418,349
dafuqboomofficia1,https://www.tiktok.com/@dafuqboomofficia1,765500,124900,52600,18200,14700,32900,153400,233300,42600,787800
simonbth1,https://www.tiktok.com/@simonbth1,7500000,76700,350600,94500,2000000,191500,1800000,317500,7500000,2700000
gughost7_,https://www.tiktok.com/@gughost7_,748400,286900,8633,688,473,951,808,469,428,408
yasincengiz38,https://www.tiktok.com/@yasincengiz38,795300000,788300,3300000,1300000,9200000,3000000,33800000,2000000,1800000,1000000
cameramam_leyenda_,https://www.tiktok.com/@cameramam_leyenda_,203100,177400,182700,1320,2661,73,75,123,29200,13000
patchubun,https://www.tiktok.com/@patchubun,2445,6976,48600,105900,5600000,1800000,2900000,57900,40400,36800
skibiditoiletmultiversee,https://www.tiktok.com/@skibiditoiletmultiversee,1000000,404000,353300,204600,311400,234300,1000000,158600,376500,297800
lyrics.4uuu.x,https://www.tiktok.com/@lyrics.4uuu.x,5198,5101,5307,4644,25900,5070,5079,6901,10900,15100
mayrakudo,https://www.tiktok.com/@mayrakudo,5900000,18600,67400,33600,43700,9809,71300,39400,54500,24200
alien_memez,https://www.tiktok.com/@alien_memez,4400000,4800000,161400,657400,42600,97400,117200,72500,96300,0
radiomannnxd,https://www.tiktok.com/@radiomannnxd,4169,379100,3089,562,464,379,288,339,292,266
tolroom,https://www.tiktok.com/@tolroom,13300000,26200,5444,6407,7139,53500,25800,124000,146200,225500
spidarrund2,https://www.tiktok.com/@spidarrund2,211400,285900,270800,297,2183,5338,1362,3178,9598,9304
lskibidikids,https://www.tiktok.com/@lskibidikids,1600000,836100,616300,23800,9833,2422,17900,40400,17700,8913
policeblue7,https://www.tiktok.com/@policeblue7,5900000,616300,285100,5630,55600,2706,6574,2650,2376,60600
ghs_korea,https://www.tiktok.com/@ghs_korea,1500000,2900000,4300000,7300000,3400000,4400000,5600000,5500000,9400000,1500000
zevireth,https://www.tiktok.com/@zevireth,80600,160700,277700,228300,2100000,10300000,1100000,2500000,1700000,409700
bafuq_duumax,https://www.tiktok.com/@bafuq_duumax,463,1354,1705,1157,9187,1838,1752,2422,1136,2124
craftaddonsapp,https://www.tiktok.com/@craftaddonsapp,1298,1200000,0,1131,9607,6963,11200,1674,8583,19300
domstudio_official,https://www.tiktok.com/@domstudio_official,239300,1400000,275300,221600,245400,335300,647800,395600,1200000,443900
bizarrotube,https://www.tiktok.com/@bizarrotube,10500000,255700,227400,179800,552200,164000,77900,439600,145500,1000000
boomshadowace,https://www.tiktok.com/@boomshadowace,136500000,83700000,103700000,13600,1200000,23100,8800000,73400,198900,229200
mariammarksart,https://www.tiktok.com/@mariammarksart,4100000,86300000,7500000,1719,9571,2261,8463,1845,202200,7021
mirrorskibiditoilet,https://www.tiktok.com/@mirrorskibiditoilet,1032,886,1355,627,960,1269,1002,2472,2452,1466
camera.man5673,https://www.tiktok.com/@camera.man5673,2400000,47000,43000,38600,13800,42300,20200,12200,9977,12900
camera_womanxd23,https://www.tiktok.com/@camera_womanxd23,302400,853700,505600,3112,11000,987,8691,2812,3022,12400
deefukboom,https://www.tiktok.com/@deefukboom,30500,14900000,14800000,18800,42000,336200,6800000,139300,419400,108300
raldineskee,https://www.tiktok.com/@raldineskee,294,729,294,3817,880,4248,904,37300,920,784
superkomik,https://www.tiktok.com/@superkomik,10400000,28300000,8700000,5725,3406,12600,8691,5264,2231,3220
callvoices,https://www.tiktok.com/@callvoices,502100,4600000,3200000,1204,1877,1940,32500,125900,64600,51000
andrjoke,https://www.tiktok.com/@andrjoke,45600000,22800000,20200000,25100,12400,37400,27600,104900,14000,44000
foodslideboard0,https://www.tiktok.com/@foodslideboard0,380,1024,2340,1537,234200,22000,9490,25400,81900,2087
yin_edits_,https://www.tiktok.com/@yin_edits_,2100000,1600000,1100000,44200,32400,16300,83900,10500,30900,37400
systemzerbrecher,https://www.tiktok.com/@systemzerbrecher,260000,458900,919300,6055,4793,2935,4292,10200,19400,34100
dogsong2toon,https://www.tiktok.com/@dogsong2toon,3000000,7300000,2600000,7788,751200,70400,36500,45700,375900,717200
dragonedits_1,https://www.tiktok.com/@dragonedits_1,910000,326000,314000,14200,34400,14800,21000,4348,109500,4639
bestegiftmax,https://www.tiktok.com/@bestegiftmax,1300000,1100000,1200000,1267,862,425,8376,2927,10300,425
giadinhsigem92,https://www.tiktok.com/@giadinhsigem92,5101,4974,1494,6345,7008,4944,911,1775,1750,7708
eleotann,https://www.tiktok.com/@eleotann,2200000,5400000,3100000,9654,1823,970,35300,11100,5337,2067
kkkk.0000,https://www.tiktok.com/@kkkk.0000,179600,97000,263600,51200,86100,113300,82400,57600,20500,29300
kietfei,https://www.tiktok.com/@kietfei,25100000,15300000,2600000,5900000,46500000,8200000,12800000,3800000,5200000,3100000
lalisa_ari,https://www.tiktok.com/@lalisa_ari,636800,89400,970700,46600,263900,112600,9800000,1100000,218800,504200
fulano408,https://www.tiktok.com/@fulano408,1029,161800,1087,1552,0,0,0,0,0,0
lilvichoo,https://www.tiktok.com/@lilvichoo,11900000,3400000,4800000,357,205,4405,432,6740,367,360
argenby,https://www.tiktok.com/@argenby,412100,1000000,1100000,313100,2800000,1700000,402300,4400000,440200,196700
matatogames,https://www.tiktok.com/@matatogames,16600000,12300000,1200000,331400,2900000,1100000,1500000,923200,273500,1600000
agonagasugi,https://www.tiktok.com/@agonagasugi,37000000,1392,11200,11400,13600,2600000,26500,24400,16000,147400
junelldominic,https://www.tiktok.com/@junelldominic,23800,794900,1200000,8400000,54400000,1300000,418400,1700000,1300000,603300
greapaxcherri,https://www.tiktok.com/@greapaxcherri,198600,498200,585000,538200,777700,3900000,775500,774000,824600,3100000
mamiczka,https://www.tiktok.com/@mamiczka,12000000,14600000,16700000,161400,82700,813100,88400,432000,2900000,274700
telafal,https://www.tiktok.com/@telafal,37000000,6200000,8600000,1400000,386300,471200,472200,573400,162500,232500
ro.avgeekboi,https://www.tiktok.com/@ro.avgeekboi,652400,281900,2200000,3159,1974,351,344,7225,298,299
pa.paak_,https://www.tiktok.com/@pa.paak_,418400,243900,195700,61100,0,0,0,0,0,0
patrickbateman_200,https://www.tiktok.com/@patrickbateman_200,141500,669900,119600,595600,37800,54800,667200,35300,24400,26600
vensjkt548,https://www.tiktok.com/@vensjkt548,638,719,1927,2523,4851,2813,968400,13800,3600000,1828
realmotivation5911,https://www.tiktok.com/@realmotivation5911,248300,7923,3469,645,1006,3614,1197,699,1532,832
bagirov..85,https://www.tiktok.com/@bagirov..85,303700,434000,2300000,2000000,349800,1800000,295500,17000000,314100,357800
syahd560,https://www.tiktok.com/@syahd560,259,261,138,123,157,213,81,63,56,43
chrizzhall,https://www.tiktok.com/@chrizzhall,112800000,74800000,65000000,49300,67800,210500,31400,164800,271200,171200
zaid_edits56,https://www.tiktok.com/@zaid_edits56,113300,1100000,1893,325,490,607,386,445,687,8239
gibran916_,https://www.tiktok.com/@gibran916_,438800,13700000,77000,514700,5452,50300,5810,998300,58200,500400
marblejam,https://www.tiktok.com/@marblejam,183500,3200000,133600,99100,44200,208800,668200,413200,13400,334700
nukemost,https://www.tiktok.com/@nukemost,41700,16600,11600,292900,168200,764400,625400,1500000,542400,50900
supersila4_tiktok,https://www.tiktok.com/@supersila4_tiktok,0,27600,11700,27100,4592,11000,2750,5410,17400,3787
jamal.acusado,https://www.tiktok.com/@jamal.acusado,93700,633800,146600,7424,381,666,428,4553,476,852
clipsym3m3s,https://www.tiktok.com/@clipsym3m3s,186300,988700,1724,784,1806,2175,1831,44700,1570,1703
solemerox,https://www.tiktok.com/@solemerox,1693,3795,53300,72600,49700,29300,461000,33500,53800,626500
foles.ae,https://www.tiktok.com/@foles.ae,26300,71500,257300,109700,80400,185400,802800,269500,465600,129500
ahmaddefirgi27,https://www.tiktok.com/@ahmaddefirgi27,2700000,1300000,1500000,182,572,60800,1775,25100,256,457
island134radiant_567,https://www.tiktok.com/@island134radiant_567,605,394,52,331,155,145700,345,449,99,185
.bubblegumcrisis,https://www.tiktok.com/@.bubblegumcrisis,995100,1300000,344700,8078,1074,229,2583,1186,348,1794
mrdaniel.02,https://www.tiktok.com/@mrdaniel.02,2627,1393,912,28400,119600,149500,30400,1600000,617300,96600
laura.art.14,https://www.tiktok.com/@laura.art.14,2730,352,672,376,381,341,242,353,534,653
ruskiraf,https://www.tiktok.com/@ruskiraf,33500,41400,1600000,705,566,2114,1647,4885,1221,1479
studentdogmeme,https://www.tiktok.com/@studentdogmeme,8400000,8200000,9400000,17000,8491,11300,4192,7242,177800,100400
.adiae,https://www.tiktok.com/@.adiae,36300,73300,214400,90100,5707,231200,56100,29900,18600,25700
shakib_hasan_06,https://www.tiktok.com/@shakib_hasan_06,635,565,851,1209,785,1996,887,44400,30500,28200
astrospaceq,https://www.tiktok.com/@astrospaceq,15400,43200,91400,199400,154700,151400,1100000,64500,86200,105300
lowkeygoodstuff,https://www.tiktok.com/@lowkeygoodstuff,10300000,1500000,2300000,5460,2970,1340,2447,1699,7505,290000
natha.barril.jj,https://www.tiktok.com/@natha.barril.jj,2814,37900,2600000,20400,4788,40500,10200,59800,69900,268200
aldyykuyy,https://www.tiktok.com/@aldyykuyy,521300,25600,262,233,416,373,251,297,297,243
bg.brush,https://www.tiktok.com/@bg.brush,82700,13000000,4300000,2686,1567,12400,1281,725,8369,1474
v_mastgam12,https://www.tiktok.com/@v_mastgam12,1300000,4000000,697100,27400,11400,27400,9477,212400,2529,3324
mybrainisrottingbruh,https://www.tiktok.com/@mybrainisrottingbruh,12800,19200,925,915,1179,929,991,931,108,165
wutdaquizz,https://www.tiktok.com/@wutdaquizz,273000,52400,443500,857800,704200,191600,224100,588900,718700,273900
cnnindonesia,https://www.tiktok.com/@cnnindonesia,1600000,5520,2104,1807,2959,4795,3140,2704,3228,77900
skibidiboy84,https://www.tiktok.com/@skibidiboy84,9303,28,36,24,29,20,4106,2498,357,793
different_cores_,https://www.tiktok.com/@different_cores_,258500,1000000,2300000,56900,2200000,152900,1800000,1600000,1400000,5300000
onytitned,https://www.tiktok.com/@onytitned,5700000,2500000,5400000,32900000,1600000,6200000,1900000,879700,3400000,434700
vraxen.vfx2,https://www.tiktok.com/@vraxen.vfx2,667000,27000,266200,8976,878500,5900000,1500000,14000,0,0
cloudtinyart,https://www.tiktok.com/@cloudtinyart,13700000,4426,2900000,487,1064,849,678,645,659,712
alarmgimp,https://www.tiktok.com/@alarmgimp,119100,1600000,1300000,2300000,11200000,280500,6200000,113100,0,0
movieclippings01,https://www.tiktok.com/@movieclippings01,16800000,0,0,0,0,0,0,0,0,0
howlongis60minites43min,https://www.tiktok.com/@howlongis60minites43min,1700000,1000000,3000000,492,277,1056,359,445,393,187
nanii_k,https://www.tiktok.com/@nanii_k,2400000,1200000,1400000,621,454,399,389,445,1131,655
yadro.greenscreen,https://www.tiktok.com/@yadro.greenscreen,53800,88300,2306,8439,2689,3172,13200,6300,14400,13900
satoyu727,https://www.tiktok.com/@satoyu727,709100,176100000,99700000,420800,1400000,1000000,4500000,1200000,1100000,2600000
ziezzii,https://www.tiktok.com/@ziezzii,64800000,2800000,14700000,16900,432000,47900,198600,47300,72900,94700
real__literalmenteeu,https://www.tiktok.com/@real__literalmenteeu,826300,399,2604,430,473,235,900,8257,422,295
yzkxi3,https://www.tiktok.com/@yzkxi3,13100,59200,19000,2312,8119,10700,71700,25400,819800,25200
sashafc25,https://www.tiktok.com/@sashafc25,428700,178800,698,266,294,688,9511,33800,967,16600
william.n.whalsay,https://www.tiktok.com/@william.n.whalsay,134,108,301,314,280,300,307,464,330,149
the_king_of_mewing,https://www.tiktok.com/@the_king_of_mewing,328500,18900,20000,83400,25000,58900,545000,169300,25000,66900
trezforyou,https://www.tiktok.com/@trezforyou,244100,0,0,0,0,0,0,0,0,0
porch65editvideogame,https://www.tiktok.com/@porch65editvideogame,2600000,660,2051,272,490,706,385,403,871,190
nukemostfilters,https://www.tiktok.com/@nukemostfilters,886,1314,2471,53700,127000,22700,5932,4628,7358,13200
rei_das_edits_sus_ofc,https://www.tiktok.com/@rei_das_edits_sus_ofc,4197,284600,181,253,1295,245,32,356,1542,50
ahmablanda,https://www.tiktok.com/@ahmablanda,1100000,9100000,144400,859900,0,0,0,0,0,0
ocmemecentral,https://www.tiktok.com/@ocmemecentral,120700,95000,520,872,972,975,1438,1831,7581,460
netflixlat,https://www.tiktok.com/@netflixlat,924700,5200000,1800000,1500000,1600000,2300000,2300000,3300000,1500000,1400000
winyx_3,https://www.tiktok.com/@winyx_3,394,282,1600000,410,463,339,390,293,210,95
elena_blimey,https://www.tiktok.com/@elena_blimey,3167,19800,10200,15700,49900,42400,2400000,504000,2400000,465400
barnioflaif,https://www.tiktok.com/@barnioflaif,24100000,10700000,7100000,48500,120700,65700,59900,42900,36300,31700
efewissie,https://www.tiktok.com/@efewissie,21600000,39800000,38300000,269600,392600,160800,1100000,1500000,185800,446600
el_hormiguero,https://www.tiktok.com/@el_hormiguero,38500,22600,19200,821,66700,142800,38800,3746,30600,117900
renzzdraw,https://www.tiktok.com/@renzzdraw,21900,5515,3251,702,480,445,469,812,741,883
taserface51,https://www.tiktok.com/@taserface51,68100,4700000,30300,288,421,1549,7793,2019,4516,6188
prozeczx,https://www.tiktok.com/@prozeczx,305,1900000,854500,82,277,8792,110300,535,284,36
blacktuxedoboii,https://www.tiktok.com/@blacktuxedoboii,1133,107,114,1062,104,6730,4979,431,1337,859
notifi370,https://www.tiktok.com/@notifi370,14500000,8742,7520,593,819,717,1704,1494,1263,1300000
the_lucky0077,https://www.tiktok.com/@the_lucky0077,143,2289,124,1282,2130,362,246,129,122,210
notmarckfl,https://www.tiktok.com/@notmarckfl,13000000,8334,11600,290,873,826,800,812,889,277
crystell,https://www.tiktok.com/@crystell,787100,22600,57600,1098,602,413,9219,1546,413,1720
fk_project0,https://www.tiktok.com/@fk_project0,14900000,12900000,40500000,10300,5103,18800,20900,37800,25600,268400
humourr_shorts,https://www.tiktok.com/@humourr_shorts,151400,91400,167,915,245,375,323,920,1094,1054
imcordizila,https://www.tiktok.com/@imcordizila,44000000,27200,12300000,14800,151000,14700,73300,47000,5800000,4300000
winegummys,https://www.tiktok.com/@winegummys,2117,10300,533900,8307,1035,1202,891,1260,1154,0
abcdefuck685,https://www.tiktok.com/@abcdefuck685,1533,1240,4,826,6,6,4,9,5,5
meeeeewing,https://www.tiktok.com/@meeeeewing,305000,3700000,24200000,1400000,2680,28000,4149,1581,7430,1380
pou.tuneado5,https://www.tiktok.com/@pou.tuneado5,3400000,1700000,838,236,276,204,147,1260,931,874
ta0.ako,https://www.tiktok.com/@ta0.ako,30100,19000,216300,234,203,4515,270,226,270,242
damonludo3,https://www.tiktok.com/@damonludo3,964400,753800,903100,1000000,288000,173400,173200,134800,155700,235500
editssbydaddy,https://www.tiktok.com/@editssbydaddy,20700000,5000000,10000000,25100,468200,2064,7144,1394,2664,64800
putrdmzsmdrrr,https://www.tiktok.com/@putrdmzsmdrrr,2300000,803700,770,278,1387,106,67,555,682,166
.kaiden88,https://www.tiktok.com/@.kaiden88,9868,22700,49100,27600000,8512,686100,11200,6858,1100000,5013
jeriex_de_chill,https://www.tiktok.com/@jeriex_de_chill,884100,21400000,383,799,1278,4383,0,0,0,0
nootaliie,https://www.tiktok.com/@nootaliie,4815,3370,3931,3230,7283,5446,139300,73500,81600,20700000
kaixlei,https://www.tiktok.com/@kaixlei,266800,64300000,103400,150900,4700000,331100,318700,292000,166200,0
mr_lindsay_sped,https://www.tiktok.com/@mr_lindsay_sped,103500,1600000,2700000,182500,9031,107300,12600,9613,200000,766900
michaelojagmin,https://www.tiktok.com/@michaelojagmin,1100000,549600,87,52900,2582,3839,2229,2557,8060,0
riasxclusive,https://www.tiktok.com/@riasxclusive,13000000,22600,32900,21500,16700,14500,11100,9698,6912,5940
futurist__,https://www.tiktok.com/@futurist__,6294,14200,23200,7923,49700,7839,40900,9456,8923,1600000
_beibeii,https://www.tiktok.com/@_beibeii,195300,45300,1700000,882200,51900,2300000,634000,164000,741300,1900000
joeyhauu,https://www.tiktok.com/@joeyhauu,20500,18100,8493,10900,15600,13000,55800,25500,107400,5400000
serena_tay_20,https://www.tiktok.com/@serena_tay_20,137600,899,274,255,807,270,511,364,340,849
nastasiae,https://www.tiktok.com/@nastasiae,17000,4656,9087,10300,4896,18400,9516,37700,1100000,22900
lumi_na,https://www.tiktok.com/@lumi_na,283,2985,534,4080,1407,6862,1951,2307,3825,1886
amandasnowe,https://www.tiktok.com/@amandasnowe,496700,1200000,10000000,1157,5004,1082,1106,1898,1385,1557
sadgirlsherice,https://www.tiktok.com/@sadgirlsherice,2264,1519,1377,10200,649,741,1175,1831,1409,1697
mr_sxlavniy_officiallx,https://www.tiktok.com/@mr_sxlavniy_officiallx,11900000,25400000,795,1054,795,1670,830,174200,4349,2948
vatira.no1,https://www.tiktok.com/@vatira.no1,9719,329700,399200,383,509,9518,687,1011,1375,3820
strongwaifuu,https://www.tiktok.com/@strongwaifuu,47700,102800,39200,111400,93800,307200,81400,657900,51100,75300
rjaylouise,https://www.tiktok.com/@rjaylouise,10400000,273900,207700,5735,2746,12900,38400,23000,73900,43600
fantasychoicerealm,https://www.tiktok.com/@fantasychoicerealm,1800000,2700000,3500000,542,593,1288,774,3860,753,178000
leyenthusiast,https://www.tiktok.com/@leyenthusiast,869,9433,32600,52000,27900000,109800,77300,73300,0,0
thenewccdwtbbc,https://www.tiktok.com/@thenewccdwtbbc,461,433,343,428,1185,248,494,211,209,225
welsundp6339,https://www.tiktok.com/@welsundp6339,8200000,1221,857,1272,1211,999,1564,859,1155,11400
daniela_ddm8,https://www.tiktok.com/@daniela_ddm8,287800,19100000,205000,582,2599,356,418,3858,405,803
wock.ek,https://www.tiktok.com/@wock.ek,15500000,3700000,12900000,575,632,638,2650,775,2477,1043
ccaptain5,https://www.tiktok.com/@ccaptain5,6400000,88700,2416,3731,2636,2534,3011,2907,13100,7414
n.o.s.e036,https://www.tiktok.com/@n.o.s.e036,499,599,488,324,267,4489,369,349,698,396
shasushiz,https://www.tiktok.com/@shasushiz,1874,2543,746,307,1363,2872,1004,2020,690,1289
dayronarrastia,https://www.tiktok.com/@dayronarrastia,6200000,5217,1449,1774,642,1688,4972,10400,1462,1543
oliviaklopchin,https://www.tiktok.com/@oliviaklopchin,16400000,5893,32700,35800,201600,1800000,218800,1800000,196600,149300
maria.kakoulidou,https://www.tiktok.com/@maria.kakoulidou,16600,1337,0,0,0,0,0,0,0,0
brionx,https://www.tiktok.com/@brionx,3300000,450100,7200000,731,315,304,25500,286,367,360
ace_worldwide,https://www.tiktok.com/@ace_worldwide,840700,4200000,721500,1169,1070,1343,5427,1041,2373,1156
chantell0416,https://www.tiktok.com/@chantell0416,1400000,2700000,485,346,223,384,233,267,405,1183
rebeccajanice10,https://www.tiktok.com/@rebeccajanice10,1629,4023,1320,2659,1768,10800,10300000,2615,7258,4251
iouieia,https://www.tiktok.com/@iouieia,370,635,375,890,297,532,365,362,336,1205
saskaaaa.v,https://www.tiktok.com/@saskaaaa.v,57100,0,0,0,0,0,0,0,0,0
4emiz,https://www.tiktok.com/@4emiz,1100000,7000000,9000000,532,470,538,1328,773,1571,1385
deathyunn,https://www.tiktok.com/@deathyunn,3000000,4800000,1000000,151200,99700,464700,55800,30300,46200,96000
rikoroku_,https://www.tiktok.com/@rikoroku_,1900000,537,681,5344,413900,576,963,924,605,5239
t3mp0n_,https://www.tiktok.com/@t3mp0n_,624,246,0,0,0,0,0,0,0,0
_theycallm3,https://www.tiktok.com/@_theycallm3,178000,358400,975,1477,3374,317,1369,2725,15100,9414
d1edger19,https://www.tiktok.com/@d1edger19,118700,15400000,296,536,765,968,4570,839,1683,1205
anthxny_08,https://www.tiktok.com/@anthxny_08,1158,1466,1082,1318,1886,2004,3013,6390,5675,6011
iseenkris,https://www.tiktok.com/@iseenkris,9280,12800,26100,20100,56200,31200,247400,30900,64500,295200
lenadia.nijhuis,https://www.tiktok.com/@lenadia.nijhuis,3376,4763,7335,7528,11000,10300,4067,128800,4840,4490
_janineu,https://www.tiktok.com/@_janineu,16500000,1600000,1600000,4202,733,826,962,611,695,1240
kr0ks.com,https://www.tiktok.com/@kr0ks.com,69500,129900,1138,1269,2122,5171,33500,15800,2402,17500
emilseljeseth,https://www.tiktok.com/@emilseljeseth,27600000,36100000,32300000,2500000,804100,2500000,94000,270700,64300,167000
fayeknightly____,https://www.tiktok.com/@fayeknightly____,57300,636,940,9871,0,0,0,0,0,0
jerseyyjoe,https://www.tiktok.com/@jerseyyjoe,2700000,61000000,51200000,237300,1300000,245200,5000000,1200000,418400,2400000
xandoy_shshs,https://www.tiktok.com/@xandoy_shshs,839,20,20,10,13,8,191,27,34,28
clip.fiend,https://www.tiktok.com/@clip.fiend,3700000,6100000,375,886,8856,5198,2766,2483,1611,1629
bigbanana_69,https://www.tiktok.com/@bigbanana_69,2400000,963900,589,391,842,642,3505,173300,22500,1642
clipsuppply,https://www.tiktok.com/@clipsuppply,9900000,455,251,277,308,1101,156,513,322,3061
ashleyandmamajiustice,https://www.tiktok.com/@ashleyandmamajiustice,789,731,634,598,600,445,366,379,329,261
cheekyclips4you,https://www.tiktok.com/@cheekyclips4you,321300,752,35500,2719,723,47,796,1045,181,221
khoyele,https://www.tiktok.com/@khoyele,1500000,689,600,7478,588,622,641,692,1002,777
chucklingquest,https://www.tiktok.com/@chucklingquest,670300,2400000,939500,1067,482,333,4549,271,6377,6596
hbvvujh,https://www.tiktok.com/@hbvvujh,8746,2341,3012,2175,868,105900,4390,462,791,186
themakeshiftproject,https://www.tiktok.com/@themakeshiftproject,131600,24400,112800,669400,343100,14600,19300,272400,102000,104700
fbskull,https://www.tiktok.com/@fbskull,1882,1500000,1326,4874,331,272,274,453,1443,183
filmsbysara,https://www.tiktok.com/@filmsbysara,4287,1600000,1575,16200,991,68800,491,2237,6133,1737
rosaperks_00,https://www.tiktok.com/@rosaperks_00,1231,393,585200,0,0,0,0,0,0,0
jimpickles1,https://www.tiktok.com/@jimpickles1,636700,191900,118800,886,896,1100,959,941,895,1094
